Event Label,Event Action
https://storage.googleapis.com/cgiarorg/2020/11/RFP-Resource-Mobilization-Communication-Advocacy-Analysis-Final.pdf,1
https://www.cgiar.org/,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-Dialogue-Day-program-1.pdf,1
https://link.springer.com/article/10.1057/s41287-018-0153-4,1
https://www.care.org/newsroom/press/press-releases/covid-19s-gender-implications-examined-in-policy-brief-care,1
https://cgspace.cgiar.org/handle/10568/68985,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-03a_OneCGIAR-Research-Innovation-Strategy.pdf,1
http://www.culturalpractice.com/wp-content/downloads/4-2009-16.pdf,1
https://ilri.simplicant.com/jobs/34133-science-officer-cgiar-gender-platform/detail,1
https://cgspace.cgiar.org/bitstream/handle/10568/93378/IAF-Strategy.pdf?sequence=1&isAllowed=y,1
https://kit-events.webex.com/kit-events/onstage/playback.php?RCID=2f4873e2f9e0c2778567fda4eb4456cb,1
https://cgspace.cgiar.org/bitstream/handle/10568/97707/LIVESTOCK-Web.pdf?sequence=1&isAllowed=y,1
https://cgspace.cgiar.org/bitstream/handle/10568/105573/CGIAR-Financial-Report-2018.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/08/CGIAR-IFRS-Compliant-Reporting-Guidelines.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/05/SC6-08_Chairs-Summary.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/Annex-2_CGIAR-System-Organization-Agreement-for-Services.pdf,1
https://storage.googleapis.com/cgiarorg/2020/05/One-CGIAR-endorsed-destination-transition-roles-timeline.pdf,1
https://gennovate.org/study-rationale-and-objectives/,1
http://library.cgiar.org/bitstream/handle/10947/4488/Open%20Access%20Data%20Management%20Policy.pdf?sequence=1,1
http://iea.cgiar.org/wp-content/uploads/2016/10/WHEAT_Volume-1.FINAL_-1.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC-11-CAS-Side-Event-Program-Synopsis.pdf,1
https://excellenceinbreeding.org/sites/default/files/manual/EiB-M2_Breeding%20process%20assessment-Genetic%20Gain_20-11-20.pdf,1
https://doi.org/10.2499/p15738coll2.134037,1
https://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/128170/filename/128381.pdf,1
https://www.ifpri.org/cdmref/p15738coll2/id/132707/filename/132919.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-Dialogue-Speaker-Bios.pdf,1
https://www.icrisat.org/wp-content/uploads/2020/09/ICRISAT-Financial-Statements-2018.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/11/SC7%C2%ADG_-2019-2021-Financing-Plan.pdf,1
https://www.youtube.com/playlist?list=PLwUrVRkiQldosvA36DCBPzJKutMiGGGX4,1
https://storage.googleapis.com/cgiarorg/2020/11/SC-Members-Website_18November2020.pdf,1
http://www.cifor.org/library/4737/forest-research-and-gender-a-review-of-available-methods-for-promoting-equity/,1
https://storage.googleapis.com/cgiarorg/2020/08/Webinar-3-Introduction-to-One-CGIAR.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/FAQ-Resource-Mobilization-Communication-and-Advocacy-Analysis-12-08-20.pdf,1
https://www.ifpri.org/cdmref/p15738coll2/id/133701/filename/133912.pdf,1
https://storage.googleapis.com/cgiarorg/2019/09/578f8b87-annex-4-external-partnerships-in-2018.pdf,1
https://cgspace.cgiar.org/handle/10568/76974,1
https://www.harvestplus.org/knowledge-market/in-the-news/empowering-women-farm-through-value-chain-nutrient-enriched-crops,1
https://storage.googleapis.com/cgiarorg/2020/05/CGIAR-Framework-Declarations-of-Interest.pdf,1
https://cgspace.cgiar.org/handle/10568/75779,1
http://www.sciencedirect.com/science/article/pii/S0306919217303688,1
https://www.youtube.com/channel/UCYuSEwWKAsoNwg6MJEI-qeA,1
https://kit-events.webex.com/kit-events/lsr.php?RCID=2d868ea44d202be64fd909eb4bb2829f,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-04b_Investment-Plan-CGIAR-2022-24-outline-for-SC-2.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/Policy-Note-5-Climate-Security-in-Colombia-For-Publishing-1.pdf,1
https://www.cifor.org/publications/pdf_files/Financialstatements/FS2019.pdf,1
http://iea.cgiar.org/wp-content/uploads/2016/10/GRISP-Evaluation-Volume-1-Final.pdf,1
https://storage.googleapis.com/cgiarorg/2019/11/934a5b6e-sc9-06-dashboard-background.pdf,1
https://www.care.org/sites/default/files/gendered_implications_of_covid-19_-_executive_summary.pdf,1
https://cgspace.cgiar.org/bitstream/handle/10568/107173/08_PIM_2020%20POWB_final.pdf?sequence=1&isAllowed=y,1
https://cgspace.cgiar.org/bitstream/handle/10568/92448/BIG-DATA-2017-POWB.pdf?sequence=1&isAllowed=y,1
http://www.cifor.org/publications/pdf_files/FTABrief/7281-FTABrief.pdf,1
https://mailchi.mp/8bfa3aff9e6f/womens-empowerment,1
http://eservices.africarice.org/Eguides/Files/PSU/Bid%20Invitation%20Letter%20Breeding%20Management%20System%20(BMS)%20Development.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-Dialogue-Day-program.pdf,1
https://cgspace.cgiar.org/bitstream/handle/10568/89820/BIG-DATA-Web.pdf?sequence=4&isAllowed=y,1
https://www.linkedin.com/company/cgiar,1
https://storage.googleapis.com/cgiarorg/2020/11/SB18-03a_2021-FinPlan-and-Guidance.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SB-ARC-ToR_Approved-3Nov2020.pdf,1
https://repository.cimmyt.org/bitstream/handle/10883/20359/60984.pdf?sequence=1&isAllowed=y,1
https://storage.googleapis.com/cgiarorg/2020/04/TCF-Co-Chairs-Message-4th-edition-April-2020.pdf,1
https://cipotato.org/blog/south-asia-women-agriculture-during-covid-19/,1
https://cgspace.cgiar.org/bitstream/handle/10947/4488/Open%20Access%20Data%20Management%20Policy.pdf?sequence=1,1
https://storage.googleapis.com/cgiarorg/2019/05/SC8-Chairs-Summary.pdf,1
https://repository.cimmyt.org/bitstream/handle/10883/21038/62944.pdf?sequence=1&isAllowed=y,1
https://cgspace.cgiar.org/rest/bitstreams/60479/retrieve,1
http://library.cgiar.org/bitstream/handle/10947/4487/Implementation%20Guidelines%20for%20the%20CGIAR%20IA%20Principles.pdf?sequence=1,1
https://storage.googleapis.com/cgiar-gdi/2020/09/72b51e59-cgiar-gdi-gender-pronouns.pdf,1
https://kit-events.webex.com/kit-events/lsr.php?RCID=c65bccadbe6bf743d76cd0ddfb593bcb,1
https://repository.cimmyt.org/bitstream/handle/10883/20903/62191.pdf?sequence=1&isAllowed=y,1
http://documents.worldbank.org/curated/en/820851467992505410/pdf/102114-REVISED-PUBLIC-WBG-Gender-Strategy.pdf,1
https://www.ifpri.org/cdmref/p15738coll2/id/133988/filename/134197.pdf,1
http://library.cgiar.org/bitstream/handle/10947/3737/CGIAR%20Open%20Access%20and%20Open%20Data%20Phase%20I.pdf?sequence=4,1
https://cas.cgiar.org/sites/default/files/images/Publications/Ethiopia%20Strategic%20Review%202-Page%20Brief%20SPIA%202020.pdf,1
https://storage.googleapis.com/cgiarorg/2020/05/0a8fed53-smb17-06_chairssummary.pdf,1
http://oar.icrisat.org/10650/,1
https://storage.googleapis.com/cgiarorg/2018/11/SC7-02_CGIAR-System_BusinessPlan_2019-2021.pdf,1
https://www.irri.org/,1
https://storage.googleapis.com/cgiar-gdi/2020/08/57617c60-cgiar-counselling-services.pdf,1
http://www.ilri.org/,1
https://cgspace.cgiar.org/handle/10568/33440,1
https://www.ifpri.org/cdmref/p15738coll2/id/133970/filename/134178.pdf,1
https://www.irri.org/talentlink/details.html?id=Q7LFK026203F3VBQB79QWQWAS&nPostingID=1265&nPostingTargetID=2397&mask=irriext&lg=EN,1
https://cgspace.cgiar.org/bitstream/handle/10568/89824/RTB-Web.pdf?sequence=4&isAllowed=y,1
https://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/133762/filename/133971.pdf,1
https://cgspace.cgiar.org/bitstream/handle/10568/109227/GDI-Matrix-Factsheet-August-2020.pdf?sequence=1&isAllowed=y,1
https://www.oecd.org/derec/denmark/45670567.pdf,1
http://www.indepthresearch.org/agriculture/project-management-monitoring-and-development-evaluation/2888-gender-approaches-to-agricultural-extension-practices-course,1
https://www.canberra.edu.au/research/faculty-research-centres/aisc/seeds-of-change,1
https://a4nh.cgiar.org/2020/10/14/el-rol-de-la-mujer-rural-en-el-sistema-agroalimentario-latinoamericano/?utm_source=CGIAR+GENDER+Platform+mailing+list&utm_campaign=b490e7c610-EMAIL_CAMPAIGN_2020_07_10_12_51_COPY_01&utm_medium=email&utm_term=0_050d5574bc-b490e7c610-327643913,1
https://storage.googleapis.com/cgiarorg/2019/12/Message-for-CGIAR-One-CGIAR.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC-Decision_Committees-Membership.pdf,1
https://storage.googleapis.com/cgiarorg/2020/02/SMB16-10_ChairsSummary-Final.pdf,1
https://storage.googleapis.com/cgiarorg/2020/06/SC10-10_Chairs-Summary_web.pdf,1
https://storage.googleapis.com/cgiarorg/2020/06/SC10-01_Agenda-ADOPTED.pdf,1
https://www.ifpri.org/blog/why-gender-matters-covid-19-responses-%E2%80%93-now-and-future,1
https://storage.googleapis.com/cgiarorg/2020/12/HighLevelSummary-Functions-CGIARSystem_updatedSep2020.pdf,1
https://storage.googleapis.com/cgiarorg/2020/04/ISDC-MemberCompetencies.pdf,1
http://www.ilo.org/empent/Publications/WCMS_106538/lang--en/index.htm,1
https://storage.googleapis.com/cgiarorg/2019/11/ICRISAT_Annual_Report_2018.pdf,1
http://www.icrisat.org/wp-content/uploads/2017/05/Annual-Report-2016.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-SPIA-Progress-Report_November-2020.pdf,1
http://library.cgiar.org/bitstream/handle/10947/4465/TOR-SystemCouncil-Chair_July2016.pdf?sequence=1,1
https://cgspace.cgiar.org/bitstream/handle/10568/99465/Malawi%20CSA%20MRV%20Profile(v4)_5Feb2019.pdf,1
https://storage.googleapis.com/cgiarorg/2020/02/TOR_DGs-Convener_v13Dec2019.pdf,1
https://storage.googleapis.com/cgiarorg/2020/07/ONE-CGIAR-Transition-roles.pdf,1
https://twitter.com/cgiar,1
https://cgspace.cgiar.org/bitstream/handle/10568/105677/CCAFS_POWB_2019.pdf?sequence=1&isAllowed=y,1
http://iea.cgiar.org/wp-content/uploads/2016/10/CapDev_Eval-Report-Vol-I-_-Report.pdf,1
https://cgspace.cgiar.org/bitstream/handle/10568/93392/CGIAR-System-Internal-Audit-Function-CHARTER.pdf?sequence=1&isAllowed=y,1
https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/3788/CRP-FISH_2018_Annual-Report.pdf?sequence=2&isAllowed=y,1
https://storage.googleapis.com/cgiarorg/2018/03/GA2-16_Co-ChairsSummary-1.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SB_Decision_Register.pdf,1
http://www.fao.org/3/a-i6462e.pdf,1
https://cgspace.cgiar.org/bitstream/handle/10568/105678/EiB_2019_POWB_CGIAR_Version.pdf?sequence=1&isAllowed=y,1
http://library.cgiar.org/bitstream/handle/10947/4434/2_PIM_CRP%20and%20FP%20Narratives%20Proposal%202017-2022.pdf?sequence=1,1
https://staffrecruitment.coventry.ac.uk/tlive_webrecruitment/wrd/run/ETREC107GF.open?VACANCY_ID=547362C2po&WVID=1861420Izv&LANG=USA,1
http://iea.cgiar.org/wp-content/uploads/2016/10/Brief_2016.pdf,1
https://cgspace.cgiar.org/handle/10568/68922,1
https://storage.googleapis.com/cgiarorg/2020/11/Vacancy-Announcement-CGIAR-Ethics-Counsel-1.pdf,1
https://storage.googleapis.com/cgiarorg/2020/08/ICRISAT-Annual-Report-2019.pdf,1
https://storage.googleapis.com/cgiarorg/2020/12/RFP-HR-Consultancy-to-support-One-CGIAR-Transition-17122020-2.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/System-Board-Rules-of-Procedure_Approved3Nov2020.pdf,1
https://www.ifpri.org/project/weai,1
https://storage.googleapis.com/cgiarorg/2018/10/CGIAR-PR-2017-Short-Version-Low-Res.pdf,1
https://storage.googleapis.com/cgiarorg/2020/06/SC10-08-ConsentAgenda-SC-Chair-appoint.pdf,1
https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-7660.00125,1
https://storage.googleapis.com/cgiarorg/2020/05/04215189-one-cgiar-newsletter_22may.pdf,1
https://storage.googleapis.com/cgiarorg/2020/09/SMB-Members_Website_to-31Aug2020.pdf,1
http://a4nh.cgiar.org/2019/12/06/7-1-ways-to-improve-research-on-the-impact-of-womens-empowerment-on-child-nutrition/,1
https://cgspace.cgiar.org/bitstream/handle/10947/4483/FG%203%20-%20Auditing.pdf?sequence=1&isAllowed=y,1
http://foreststreesagroforestry.org/wp-content/uploads/pdf/FTA-MELIA-brochure.pdf,1
https://repository.cimmyt.org/xmlui/bitstream/handle/10883/20997/62776.pdf?sequence=1&isAllowed=y,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-03b_CGIAR-Performance-and-Results-Management-Framework-2022-30.pdf,1
http://www.fao.org/docrep/015/md280e/md280e00.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-Dialogue-Day-program-2.pdf,1
https://storage.googleapis.com/cgiar-gdi/2020/08/0c8d2d02-cgiar-gdi-anti-racism-factsheet.pdf,1
http://iea.cgiar.org/wp-content/uploads/2016/10/Maize-Volume-1-Final.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/Policy-Note-4-Climate-Security-in-the-Sahel-For-Publishing.pdf,1
https://storage.googleapis.com/cgiarorg/2020/07/2019-Genebank-Platform-Annual-Report.pdf,1
http://iea.cgiar.org/wp-content/uploads/2016/10/Evaluation-Brief-RTB.pdf,1
http://eservices.africarice.org/Eguides/Files/PSU/RFP%20QUALITY%20BAG%20SUPPLY%20IN%20WEST%20AFRICA%2011122020.pdf,1
https://storage.googleapis.com/cgiarorg/2019/10/ec5c109a-sc9-05-apr2018-key-messages.pdf,1
https://storage.googleapis.com/cgiarorg/2018/04/AfricaRice-AnnualReport-2016.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-01_Provisional-Agenda.pdf,1
https://storage.googleapis.com/cgiarorg/2020/07/ONE-CGIAR-Members-CGIAR-TCF-TAGs.pdf,1
http://iea.cgiar.org/wp-content/uploads/2016/10/RTB-Evaluation-Final-Report-Volume-I-1.pdf,1
https://www.slideshare.net/IFPRI-PIM/reducing-social-gaps-in-access-to-seeds-a-cluster-randomized-trial-in-kenya,1
https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-017-2156-4,1
https://www.cgiar.org/wp/wp-content/uploads/2019/07/EQA-Consolidated-Report-Website.pdf,1
https://www.cifor.org/library/6793/making-sense-of-intersectionality-a-manual-for-lovers-of-people-and-forests/,1
https://storage.googleapis.com/cgiarorg/2020/05/SC10-04_OneCGIAR-Transitional-Funding-Approach.pdf,1
http://www.ifpri.org/cdmref/p15738coll2/id/132555/filename/132766.pdf,1
https://storage.googleapis.com/cgiarorg/2018/05/SC7-Chairs-Summary.pdf,1
https://www.irri.org/news-and-events/news/climate-change%E2%80%99s-fury-road-equipping-women-steer-towards-resilient-agricultural,1
https://www.cgiar.org/wp/wp-content/uploads/2018/09/RoleDescription_ExecutiveDirector_2016.pdf,1
http://iea.cgiar.org/wp-content/uploads/2016/10/REPORT-CGIAR-Gender-in-Research-Vol-I-1.pdf,1
http://www.fao.org/ag/againfo/resources/en/publications/tackling_climate_change/index.htm,1
http://www.pim.cgiar.org/files/2012/05/Standards-for-Collecting-Sex-Disaggregated-Data-for-Gender-Analysis.pdf,1
https://storage.googleapis.com/cgiarorg/2020/07/GDI-in-CGIAR%E2%80%99s-Workplaces-Handbook-July-2020.pdf,1
https://www.ifpri.org/cdmref/p15738coll2/id/132911/filename/133123.pdf,1
https://storage.googleapis.com/cgiarorg/2018/11/SC7-B_Breeding-Initiative-1.pdf,1
https://ebrary.ifpri.org/utils/getfile/collection/p15738coll2/id/133965/filename/134181.pdf,1
https://cas.cgiar.org/sites/default/files/images/Publications/Ethiopia%20Strategic%20Review%20SPIA%202020.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/10/SC7-J_Special-funding-initiative-Center-Alliances.pdf,1
http://www.cifor.org/publications/pdf_files/FTABrief/7270-FTABrief.pdf,1
https://issdafrica.org/2020/03/23/opportunity-literature-review-on-gender-dynamics-in-seed-systems/,1
https://www.genebanks.org/wp-content/uploads/2020/07/2019-Genebank-Platform-Annual-Report.pdf,1
https://storage.googleapis.com/cgiarorg/2019/11/SC9-02_SRG-Recommendations-OneCGIAR.pdf,1
https://digitalarchive.worldfishcenter.org/bitstream/handle/20.500.12348/3626/WorldFish-Annual-Report-2018.pdf?sequence=4&isAllowed=y,1
https://www.cgiar.org/wp/wp-content/uploads/2019/04/CGIAR-Cost-Principles-and-Indirect-Cost-Guidelines.pdf,1
https://storage.googleapis.com/cgiarorg/2020/07/Operating-Architecture-and-Terms-of-Reference-for-CGIAR-Gender-Diversity-and-Inclusion_2020.pdf,1
https://www.ifpri.org/cdmref/p15738coll2/id/132552/filename/132764.pdf,1
https://africacgg.net/2018/07/31/socio-economic-marketing-and-gender-aspects-of-village-chicken-production-in-the-tropics/,1
https://storage.googleapis.com/cgiarorg/2020/05/HarvestPlus-2019-Annual-Report.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/Annex-1_CGIAR-System-Organization-Agreement-for-Services.pdf,1
https://storage.googleapis.com/cgiarorg/2020/08/GA4-02_Co-ChairsSummary.pdf,1
https://storage.googleapis.com/cgiarorg/2020/01/TOR-SMBChair_Aug2017.pdf,1
http://jobs.iita.org/eRecruit/Home/GetDocument/1202?utm_source=feedburner&utm_medium=email&utm_campaign=Feed%3A+CGIAR-Site-Updates+%28CGIAR+Site+Updates%29,1
https://storage.googleapis.com/cgiarorg/2020/05/7f11164d-qa-transition-one-cgiar-20200520.pdf,1
https://library.cgiar.org/bitstream/handle/10947/4649/Unofficial%20consolidated%20version%20of%20the%20Agreement%20establishing%20the%20CGIAR%20System%20Organization%20as%20an%20International%20Organization%20%28English%29.pdf?sequence=1,1
https://storage.googleapis.com/cgiarorg/2020/11/SC-Decision_WPB-2021-CAS.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/12/Risk-Management-Framework-APPROVED.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SB18-02aii_CGIAR-Performance-and-Results-Management-Framework-2022-30.pdf,1
https://repository.cimmyt.org/bitstream/handle/10883/21039/62908.pdf?sequence=1&isAllowed=y,1
https://www.cgiar.org/wp/wp-content/uploads/2018/07/CGIAR-System_Risk-Appetite-Statement-APPROVED.pdf,1
https://gennovate.org/research-reports/,1
https://library.cgiar.org/bitstream/handle/10947/3865/CGIAR%20Strategy%20and%20Results%20Framework.pdf?sequence=5,1
https://mailchi.mp/6e2f418c2a0d/gender-matters-covid-19-responses,1
https://cipotato.org/blog/elevating-womens-role-improve-food-systems/,1
https://www.cgiar.org/wp/wp-content/uploads/2019/03/SMB13-03_GR-policy-issues.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/Annex-1_CGIAR-System-Organization-Agreement-for-Services-231120.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC-Decision_ISDC-app-process-2021.pdf,1
https://library.cgiar.org/bitstream/handle/10947/2875/CGIAR%20OA%20Policy%20-%20October%202%202013%20-%20Approved%20by%20Consortium%20Board.pdf?sequence=1,1
https://www.cgiar.org/news-events/news/policy-seminar-social-safety-nets-as-a-covid-19-response-to-protect-food-security-and-nutrition/,1
https://cgspace.cgiar.org/bitstream/handle/10568/108489/Actions%20to%20Transform%20Food%20Systems%20Under%20Climate%20Change.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-Evaluative-reviews.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC-Members-Website_25November2020.pdf,1
https://library.cgiar.org/bitstream/handle/10947/4370/Charter%20CGIAR%20Organization.pdf?sequence=4,1
https://storage.googleapis.com/cgiarorg/2020/10/DiagramSep2020.pdf,1
https://cgspace.cgiar.org/bitstream/handle/10568/107180/01_A4NH%202020POWB_submitted.pdf?sequence=1&isAllowed=y,1
https://www.cgiar.org/wp/wp-content/uploads/2019/04/SC8-09_Alliance-Funding.pdf,1
https://www.tandfonline.com/doi/full/10.1080/09614524.2018.1447550?scroll=top&needAccess=true,1
http://gender.ifpri.info/,1
http://www.africarice.org/publications/AR2017/AfricaRice-AnnualReport-2017.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SB18-02bi_Draft-Investment-Plan-Initiative-process-document.pdf,1
https://www.slideshare.net/CGIAR/presentations,1
https://storage.googleapis.com/cgiarorg/2020/11/System-Board-Decision-Register-November-2020.pdf,1
https://gender.cgiar.org/wp-content/uploads/2020/03/Gender-Platform-A4.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/SC11-03a_OneCGIAR-Strategy-26-Nov-SPREADS-updated.pdf,1
https://www.frontiersin.org/articles/10.3389/fagro.2020.00007/full?utm_source=F-NTF&utm_medium=EMLX&utm_campaign=PRD_FEOPS_20170000_ARTICLE,1
https://www.cgiar.org/wp/wp-content/uploads/2019/06/SC_RulesofProcedure_26Sept2016.pdf,1
https://storage.googleapis.com/cgiarorg/2020/04/SMB17A_Record-of-Decisions.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/07/CGIAR-System_Risk-Mgmt-Guidelines-APPROVED.pdf,1
https://storage.googleapis.com/cgiar-gdi/2020/11/abcd68f5-wellness@cgiar_ppt_final.pdf,1
https://storage.googleapis.com/cgiarorg/2019/11/77da539b-45-bcs-to-sc-.pdf,1
http://weai.ifpri.info/,1
https://twitter.com/CGIARgender,1
https://www.facebook.com/CGIAR-270424969671619/?hc_ref=SEARCH&fref=nf,1
http://eservices.africarice.org/Eguides/Files/PSU/Bid%20Invitation%20Letter%20Cloud%20server%20service%20for%20hosting%20the%20Breeding%20Management%20System(BMS).pdf,1
http://books.irri.org/Approved-IPC-Policy-291017.pdf,1
https://storage.googleapis.com/cgiarorg/2020/11/FAQs_IT-Research-Advisory-Services-Pre-Proposal-Questions.pdf,1
https://mailchi.mp/400eb6a9fd53/rural-women-2020,1
http://www.mopanonline.org/assessments/cgiar2019/One%20CGIAR%20MOPAN%20Response.pdf,1
https://www.slideshare.net/CGIAR/validating-gender-in-value-chains-tools-the-case-of-the-pmca?qid=06bfeb63-bfc9-4ae6-8729-c61eb599310c&v=&b=&from_search=1,1
https://storage.googleapis.com/cgiarorg/2020/07/CGIAR-RM-Comms-Advocacy-Strategy-Working-Paper.pdf,1
https://cgspace.cgiar.org/bitstream/handle/10568/100691/Call-for-proposals-cgiar-gender-equality-in-food-systems-research-platform.pdf?sequence=1&isAllowed=y,1
https://storage.googleapis.com/cgiarorg/2020/12/SB-Decision-Register.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/09/Status-of-Evaluations-Impact-Assessments-learning-exercises-in-2017.pdf,1
https://www.cgiar.org/wp/wp-content/uploads/2018/10/CGIAR-2017-Performance-Report-ANNEXES.pdf#page=39,1
